ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
57536,930918,3-BR,71%-80%,5,,,,,,
57536,931118,1-BR,71%-80%,1,,,,,,
57536,931118,2-BR,71%-80%,1,,,,,,
57536,931118,3-BR,71%-80%,5,,,,,,
57536,906101,2-BR,71%-80%,1,,,,,,
57536,906101,3-BR,71%-80%,5,,,,,,
58015,966812,1-BR,71%-80%,2,,,,,,
58015,966812,2-BR,71%-80%,9,,,,,,
58015,966812,3-BR,71%-80%,6,,,,,,
58015,966812,STUDIO,71%-80%,2,,,,,,
58621,972781,1-BR,71%-80%,22,,,,,,
58621,972781,2-BR,71%-80%,10,,,,,,
58621,972781,3-BR,71%-80%,7,,,,,,
58621,972781,STUDIO,71%-80%,4,,,,,,
58625,967648,1-BR,71%-80%,22,,,,,,
58625,967648,2-BR,71%-80%,18,,,,,,
58625,967648,3-BR,71%-80%,9,,,,,,
58625,967648,STUDIO,71%-80%,5,,,,,,
58638,973182,1-BR,71%-80%,27,,,,,,
58638,973182,2-BR,71%-80%,14,,,,,,
58638,973182,3-BR,71%-80%,10,,,,,,
58638,973182,STUDIO,71%-80%,22,,,,,,
58733,968123,1-BR,71%-80%,1,1309,1309,1309,1269,1269,1269
58733,968123,2-BR,71%-80%,3,1570,1570,1570,1529,1529,1529
58733,968123,3-BR,71%-80%,3,1814,1814,1814,1760,1760,1760
58733,968123,4-BR,71%-80%,1,2024,2024,2024,1969,1969,1969
58793,974501,STUDIO,71%-80%,20,,,,,,
58823,381604,2-BR,71%-80%,5,,,,1305,1311,1180
58855,326588,2-BR,71%-80%,2,,,,,,
58855,326592,1-BR,71%-80%,1,,,,,,
58855,326592,2-BR,71%-80%,3,,,,,,
58863,104323,2-BR,71%-80%,1,,,,1844,1844,1844
58889,12608,STUDIO,71%-80%,1,,,,0,0,0
58972,120972,1-BR,71%-80%,114,3200,3900,2350,1600,1950,1175
58972,120972,2-BR,71%-80%,134,3900,4600,2350,1950,2300,1175
58972,120972,3-BR,71%-80%,21,4600,4600,3200,2300,2300,1600
58972,120972,STUDIO,71%-80%,14,2350,3200,2350,1175,1600,1175
59104,72098,1-BR,71%-80%,24,,,,579,618,533
59104,72098,2-BR,71%-80%,37,,,,719,743,0
59104,72098,3-BR,71%-80%,48,,,,908,936,852
59474,19124,2-BR,71%-80%,1,,,,1558,1558,1558
59474,19124,3-BR,71%-80%,3,,,,1173,1413,1101
59474,18781,1-BR,71%-80%,2,,,,721.5,836,607
59474,18781,2-BR,71%-80%,3,,,,1230,1254,601
59474,18781,STUDIO,71%-80%,5,,,,636,711,347
59474,23935,1-BR,71%-80%,1,,,,901,901,901
59474,23935,3-BR,71%-80%,2,,,,841.5,882,801
59474,19114,1-BR,71%-80%,2,,,,744.5,745,744
59474,19114,2-BR,71%-80%,4,,,,982,1082,771
59474,19114,3-BR,71%-80%,1,,,,1054,1054,1054
59474,18990,2-BR,71%-80%,7,,,,1023,1179,519
49173,946227,1-BR,Other,1,,,,,,
59474,18870,2-BR,71%-80%,1,,,,1183,1183,1183
59474,18986,2-BR,71%-80%,10,,,,1078.5,1380,697
59474,18986,3-BR,71%-80%,2,,,,1210.5,1244,1177
59474,1172,1-BR,71%-80%,4,,,,770,866,722
59474,1172,2-BR,71%-80%,5,,,,847,985,809
59474,18872,2-BR,71%-80%,1,,,,892,892,892
59474,18872,3-BR,71%-80%,1,,,,802,802,802
59474,18784,3-BR,71%-80%,1,,,,873,873,873
59474,18779,1-BR,71%-80%,1,,,,1193,1193,1193
59474,18779,2-BR,71%-80%,1,,,,748,748,748
59474,26274,1-BR,71%-80%,2,,,,998,1037,959
59474,26274,2-BR,71%-80%,8,,,,1104,1401,615
59474,26274,STUDIO,71%-80%,3,,,,709,1152,649
59637,39842,3-BR,71%-80%,1,892,892,892,916,916,916
59637,39843,1-BR,71%-80%,1,1280,1280,1280,642,642,642
59637,39843,2-BR,71%-80%,1,1424,1424,1424,416,416,416
59637,39843,4-BR,71%-80%,1,1970,1970,1970,1096,1096,1096
60020,974093,1-BR,71%-80%,7,,,,,,
60020,974093,2-BR,71%-80%,7,,,,,,
60020,974093,3-BR,71%-80%,3,,,,,,
60020,974093,STUDIO,71%-80%,3,,,,,,
60027,65043,2-BR,71%-80%,1,1259,1259,1259,1259,1259,1259
60027,119640,2-BR,71%-80%,2,1409.5,1425,1394,1409.5,1425,1394
60027,119648,1-BR,71%-80%,1,1091,1091,1091,1091,1091,1091
60027,119648,3-BR,71%-80%,2,1543.5,1661,1426,1543.5,1661,1426
60027,64956,1-BR,71%-80%,1,1038,1038,1038,1038,1038,1038
60041,5610,2-BR,71%-80%,1,,,,1669,1669,1669
60249,971150,1-BR,71%-80%,33,1320,1320,1320,1320,1320,1320
60249,971150,2-BR,71%-80%,13,1591,1591,1591,1591,1591,1591
60249,971150,3-BR,71%-80%,9,1831,1831,1831,1831,1831,1831
60249,971150,STUDIO,71%-80%,4,1049,1049,1049,1049,1049,1049
60249,975072,1-BR,71%-80%,22,1320,1320,1320,1320,1320,1320
60249,975072,2-BR,71%-80%,8,1591,1591,1591,1591,1591,1591
60249,975072,3-BR,71%-80%,7,1831,1831,1831,1831,1831,1831
60249,975072,STUDIO,71%-80%,3,1049,1049,1049,1049,1049,1049
60319,970855,1-BR,71%-80%,6,1320,1320,1320,1320,1320,1320
60319,970855,2-BR,71%-80%,4,1591,1591,1591,1591,1591,1591
60319,970855,3-BR,71%-80%,2,1831,1831,1831,1831,1831,1831
60319,970855,STUDIO,71%-80%,2,1049,1049,1049,1049,1049,1049
60361,25115,1-BR,71%-80%,20,1140,1321,289,980.5,1204,0
60431,839362,3-BR,71%-80%,2,,,,,,
60505,975132,1-BR,71%-80%,2,,,,1320,1320,1320
60505,975132,2-BR,71%-80%,2,,,,1591,1591,1591
60810,972899,2-BR,71%-80%,5,1591,1591,1591,1121,1121,1121
60810,972899,3-BR,71%-80%,2,1831,1831,1831,1289,1289,1289
61405,976362,1-BR,71%-80%,3,,,,,,
61405,976362,2-BR,71%-80%,4,,,,,,
61405,976362,3-BR,71%-80%,1,,,,,,
61405,976362,STUDIO,71%-80%,3,,,,,,
61609,,1-BR,71%-80%,1,,,,1414,1414,1414
61609,,2-BR,71%-80%,7,,,,1693,1693,1693
61610,975569,1-BR,71%-80%,1,,,,,,
61610,975569,2-BR,71%-80%,13,,,,,,
61610,975569,3-BR,71%-80%,2,,,,,,
61611,995887,1-BR,71%-80%,5,1375,1375,1375,1375,1375,1375
61611,995887,2-BR,71%-80%,3,1660,1660,1660,1660,1660,1660
61611,995887,3-BR,71%-80%,1,1910,1910,1910,1910,1910,1910
61611,995888,2-BR,71%-80%,3,1660,1660,1660,1660,1660,1660
61611,995888,3-BR,71%-80%,2,1910,1910,1910,1910,1910,1910
61611,995888,STUDIO,71%-80%,3,1091,1091,1091,1091,1091,1091
61611,975413,1-BR,71%-80%,1,1375,1375,1375,1375,1375,1375
61611,975413,3-BR,71%-80%,2,1910,1910,1910,1910,1910,1910
61678,981992,1-BR,71%-80%,10,,,,,,
61678,981992,2-BR,71%-80%,5,,,,,,
61678,981992,3-BR,71%-80%,3,,,,,,
61678,981992,STUDIO,71%-80%,8,,,,,,
61799,975338,1-BR,71%-80%,64,,,,,,
61799,975338,2-BR,71%-80%,44,,,,,,
61799,975338,3-BR,71%-80%,24,,,,,,
61799,975338,STUDIO,71%-80%,25,,,,,,
61847,89826,1-BR,71%-80%,2,,,,,,
61847,89826,3-BR,71%-80%,18,,,,,,
62241,965108,1-BR,71%-80%,2,,,,,,
62241,965108,2-BR,71%-80%,2,,,,,,
62241,965108,STUDIO,71%-80%,1,,,,,,
62241,976490,STUDIO,71%-80%,2,,,,,,
62962,975399,1-BR,71%-80%,43,,,,,,
62962,975399,2-BR,71%-80%,33,,,,,,
62962,975399,3-BR,71%-80%,11,,,,,,
62962,975399,STUDIO,71%-80%,25,,,,,,
63014,975336,1-BR,71%-80%,1,1432,1432,1432,1432,1432,1432
63014,975336,3-BR,71%-80%,1,1718,1718,1718,1718,1718,1718
63014,975336,STUDIO,71%-80%,1,1146,1146,1146,1146,1146,1146
63151,988458,1-BR,71%-80%,12,,,,,,
63151,988458,2-BR,71%-80%,12,,,,,,
63151,988458,3-BR,71%-80%,4,,,,,,
63151,988458,STUDIO,71%-80%,8,,,,,,
63154,975397,1-BR,71%-80%,16,,,,,,
63154,975397,2-BR,71%-80%,4,,,,,,
63154,975397,3-BR,71%-80%,4,,,,,,
63154,975397,STUDIO,71%-80%,9,,,,,,
63252,6478,2-BR,71%-80%,3,,,,731,802,730
63751,927005,1-BR,71%-80%,24,,,,,,
63751,927005,2-BR,71%-80%,14,,,,,,
63751,927005,3-BR,71%-80%,10,,,,,,
63751,927005,STUDIO,71%-80%,4,,,,,,
63761,927041,1-BR,71%-80%,80,,,,,,
63761,927041,2-BR,71%-80%,82,,,,,,
63761,927041,3-BR,71%-80%,12,,,,,,
63761,927041,STUDIO,71%-80%,19,,,,,,
63763,984726,1-BR,71%-80%,96,,,,,,
63763,984726,2-BR,71%-80%,64,,,,,,
63763,984726,3-BR,71%-80%,22,,,,,,
63763,984726,STUDIO,71%-80%,62,,,,,,
63771,984735,1-BR,71%-80%,2,,,,,,
63771,984735,2-BR,71%-80%,1,,,,,,
63771,984735,3-BR,71%-80%,3,,,,,,
63775,957258,1-BR,71%-80%,18,1375,1375,1375,1375,1375,1375
63775,957258,2-BR,71%-80%,10,1660,1660,1660,1660,1660,1660
63775,957258,3-BR,71%-80%,3,1910,1910,1910,1910,1910,1910
63775,957258,STUDIO,71%-80%,6,1091,1091,1091,1091,1091,1091
63808,37054,1-BR,71%-80%,29,,,,,,
63808,37054,STUDIO,71%-80%,9,,,,,,
63880,984611,1-BR,71%-80%,35,,,,1509,1509,1059
63880,984611,2-BR,71%-80%,17,,,,1820,1820,1820
63880,984611,3-BR,71%-80%,8,,,,2096,2096,2096
64027,988996,1-BR,71%-80%,21,1926,1926,1926,1465,1465,1465
64027,988996,2-BR,71%-80%,15,2323,2323,2323,1770,1770,1770
64027,988996,3-BR,71%-80%,9,2676,2676,2676,2037,2037,2037
64027,988996,STUDIO,71%-80%,17,1532,1532,1532,1163,1163,1163
64027,990498,1-BR,71%-80%,4,1926,1926,1926,1465,1465,1465
64027,990498,2-BR,71%-80%,5,2323,2323,2323,1770,1770,1770
64027,990498,STUDIO,71%-80%,1,1532,1532,1532,1163,1163,1163
64252,984242,1-BR,71%-80%,59,,,,,,
64252,984242,2-BR,71%-80%,43,,,,,,
64252,984242,3-BR,71%-80%,14,,,,,,
64252,984242,STUDIO,71%-80%,22,,,,,,
64406,989393,1-BR,71%-80%,34,,,,,,
64406,989393,2-BR,71%-80%,10,,,,,,
64406,989393,3-BR,71%-80%,4,,,,,,
64406,989393,STUDIO,71%-80%,14,,,,,,
64796,32960,STUDIO,71%-80%,296,1336,1336,1336,744,744,744
64885,983133,1-BR,71%-80%,95,,,,,,
64885,983133,2-BR,71%-80%,146,,,,,,
64885,983133,3-BR,71%-80%,46,,,,,,
64885,983133,STUDIO,71%-80%,33,,,,,,
65212,985707,1-BR,71%-80%,1,1509,1509,1509,1509,1509,1509
65212,985707,2-BR,71%-80%,1,1820,1820,1820,1820,1820,1820
65212,985707,3-BR,71%-80%,1,2096,2096,2096,2096,2096,2096
65212,985707,STUDIO,71%-80%,1,1197,1197,1197,1197,1197,1197
65213,977584,1-BR,71%-80%,38,,,,,,
65213,977584,2-BR,71%-80%,18,,,,,,
65213,977584,3-BR,71%-80%,15,,,,,,
65213,977584,STUDIO,71%-80%,22,,,,,,
65357,60441,1-BR,71%-80%,2,1419,1419,1419,1171.5,1349,994
65357,60441,2-BR,71%-80%,32,1637,1637,1637,1028,1631,591
65357,60441,3-BR,71%-80%,10,2102,2102,2102,1430.5,1887,883
65357,60444,1-BR,71%-80%,10,1419,1419,1419,782.5,1676,655
65357,60444,2-BR,71%-80%,23,1637,1637,1637,1189,1664,670
65357,60444,3-BR,71%-80%,7,2102,2102,2102,1266,1745,1000
65357,60447,1-BR,71%-80%,6,1419,1419,1419,1043.5,1754,855
65357,60447,2-BR,71%-80%,19,1637,1637,1637,1009,1537,742
65357,60447,3-BR,71%-80%,5,2102,2102,2102,1279,1503,898
65357,60447,4-BR,71%-80%,5,2267,2267,2267,1530,2197,1071
65357,60442,1-BR,71%-80%,25,1419,1419,1419,921,1799,605
65357,60442,2-BR,71%-80%,22,1637,1637,1637,1187,1894,689
65357,60442,3-BR,71%-80%,14,2102,2102,2102,1171,1889,799
65357,60442,STUDIO,71%-80%,1,1352,1352,1352,851,851,851
65357,60446,1-BR,71%-80%,8,1419,1419,1419,1022.5,1188,619
65357,60446,2-BR,71%-80%,17,1637,1637,1637,1193,1700,679
65357,60446,3-BR,71%-80%,7,2102,2102,2102,1110,1603,587
65357,60446,4-BR,71%-80%,8,2267,2267,2267,1410.5,2223,634
65373,28125,3-BR,71%-80%,1,1994,1994,1994,1994,1994,1994
65373,41278,3-BR,71%-80%,1,1994,1994,1994,1994,1994,1994
65373,41279,2-BR,71%-80%,6,1749,1749,1749,1749,1749,1749
65373,41279,STUDIO,71%-80%,7,1350,1350,1350,1350,1350,1350
65373,40514,4-BR,71%-80%,2,2230,2230,2230,2230,2230,2230
65373,41280,2-BR,71%-80%,5,1749,1749,1749,1749,1749,1749
65373,41280,STUDIO,71%-80%,7,1350,1350,1350,1350,1350,1350
65373,38571,1-BR,71%-80%,1,1430,1430,1430,1430,1430,1430
65373,38571,2-BR,71%-80%,2,1413,1730,1096,992.5,1730,255
65373,38571,STUDIO,71%-80%,1,1332,1332,1332,1332,1332,1332
65378,40621,2-BR,71%-80%,1,,,,0,0,0
65378,41290,2-BR,71%-80%,1,,,,1087,1087,1087
65378,42315,1-BR,71%-80%,1,,,,827,827,827
65378,42315,2-BR,71%-80%,1,,,,650,650,650
65378,42317,2-BR,71%-80%,1,,,,0,0,0
65378,42317,STUDIO,71%-80%,1,,,,565,565,565
65378,42319,3-BR,71%-80%,1,,,,791,791,791
65378,41285,1-BR,71%-80%,1,,,,,,
65378,41285,2-BR,71%-80%,2,,,,,,
65378,3644,1-BR,71%-80%,1,,,,1303,1303,1303
65378,3645,2-BR,71%-80%,1,,,,936,936,936
65378,41286,2-BR,71%-80%,1,,,,1039,1039,1039
65378,4077,1-BR,71%-80%,1,,,,860,860,860
65378,3648,2-BR,71%-80%,1,,,,1862,1862,1862
65378,40624,1-BR,71%-80%,1,,,,652,652,652
65378,40624,2-BR,71%-80%,1,,,,1086,1086,1086
65378,3641,2-BR,71%-80%,2,,,,951,1102,800
65391,10031,1-BR,71%-80%,1,,,,,,
65523,42263,2-BR,71%-80%,3,,,,,,
66005,519642,1-BR,71%-80%,47,1432,1432,1432,301,802,0
66005,519642,2-BR,71%-80%,60,1718,1718,1718,766,943,0
66005,519642,3-BR,71%-80%,24,1985,1985,1985,1033.5,1179,332
66005,519642,STUDIO,71%-80%,11,1146,1146,1146,236,661,0
66005,955177,1-BR,71%-80%,48,1432,1432,1432,333,802,0
66005,955177,2-BR,71%-80%,60,1718,1718,1718,529.5,943,0
66005,955177,3-BR,71%-80%,24,1985,1985,1985,1174.5,1179,332
66005,955177,STUDIO,71%-80%,12,1146,1146,1146,236,483,0
66005,812161,1-BR,71%-80%,45,1432,1432,1432,244,1432,0
66005,812161,2-BR,71%-80%,57,1718,1718,1718,672,943,0
66005,812161,3-BR,71%-80%,23,1985,1985,1985,725,1179,0
66005,812161,STUDIO,71%-80%,11,1146,1146,1146,251,661,0
66558,300675,1-BR,71%-80%,3,,,,,,
66565,234969,STUDIO,71%-80%,2,,,,,,
66565,234966,1-BR,71%-80%,2,,,,,,
66565,234966,STUDIO,71%-80%,1,,,,,,
66565,234964,1-BR,71%-80%,3,,,,,,
66565,234960,1-BR,71%-80%,3,,,,,,
66565,207556,1-BR,71%-80%,1,,,,,,
66565,207556,3-BR,71%-80%,1,,,,,,
66565,234962,1-BR,71%-80%,1,,,,,,
66565,234962,STUDIO,71%-80%,1,,,,,,
66644,985451,1-BR,71%-80%,13,,,,,,
66644,985451,2-BR,71%-80%,6,,,,,,
66644,985451,3-BR,71%-80%,6,,,,,,
66644,985451,STUDIO,71%-80%,4,,,,,,
66670,334948,1-BR,71%-80%,2,,,,,,
66670,334948,STUDIO,71%-80%,1,,,,,,
66670,304407,3-BR,71%-80%,1,,,,,,
66670,299516,2-BR,71%-80%,2,,,,,,
66670,304362,3-BR,71%-80%,1,,,,,,
66670,319272,2-BR,71%-80%,5,,,,,,
66670,329756,1-BR,71%-80%,1,,,,,,
66670,381608,1-BR,71%-80%,1,,,,,,
66670,381602,3-BR,71%-80%,1,,,,,,
66670,184823,2-BR,71%-80%,2,,,,,,
66670,381572,STUDIO,71%-80%,1,,,,,,
66670,330393,2-BR,71%-80%,2,,,,,,
66670,232346,2-BR,71%-80%,1,,,,,,
66670,305955,1-BR,71%-80%,1,,,,,,
66670,305679,1-BR,71%-80%,6,,,,,,
66670,305679,2-BR,71%-80%,1,,,,,,
66670,205471,1-BR,71%-80%,1,,,,,,
66670,205471,2-BR,71%-80%,1,,,,,,
66670,325079,2-BR,71%-80%,2,,,,,,
66670,373163,3-BR,71%-80%,1,,,,,,
66670,311117,3-BR,71%-80%,6,,,,,,
66670,305684,3-BR,71%-80%,2,,,,,,
66670,185649,2-BR,71%-80%,1,,,,,,
66670,323979,1-BR,71%-80%,1,,,,,,
66670,357754,1-BR,71%-80%,1,,,,,,
66670,185651,1-BR,71%-80%,3,,,,,,
66670,185651,STUDIO,71%-80%,1,,,,,,
66670,344472,1-BR,71%-80%,1,,,,,,
66670,344472,STUDIO,71%-80%,1,,,,,,
66670,313945,3-BR,71%-80%,1,,,,,,
66670,316984,3-BR,71%-80%,1,,,,,,
66670,316922,3-BR,71%-80%,1,,,,,,
66670,311881,1-BR,71%-80%,1,,,,,,
66670,381700,1-BR,71%-80%,2,,,,,,
66670,362369,3-BR,71%-80%,1,,,,,,
66670,377997,3-BR,71%-80%,1,,,,,,
66670,299448,1-BR,71%-80%,1,,,,,,
66670,299448,2-BR,71%-80%,1,,,,,,
66670,362766,1-BR,71%-80%,1,,,,,,
66670,213537,1-BR,71%-80%,2,,,,,,
66670,346836,3-BR,71%-80%,1,,,,,,
66670,205561,1-BR,71%-80%,1,,,,,,
66670,344459,3-BR,71%-80%,2,,,,,,
66670,389104,1-BR,71%-80%,1,,,,,,
66670,377994,3-BR,71%-80%,1,,,,,,
66670,305733,3-BR,71%-80%,1,,,,,,
66670,381698,3-BR,71%-80%,1,,,,,,
66670,297646,1-BR,71%-80%,1,,,,,,
66670,297646,3-BR,71%-80%,1,,,,,,
66670,297646,STUDIO,71%-80%,1,,,,,,
66805,452,2-BR,71%-80%,4,,,,1500,1556,1471
66805,502,2-BR,71%-80%,8,,,,1483,1550,1414
66805,966644,1-BR,71%-80%,7,,,,1274,1289,1230
66805,966644,2-BR,71%-80%,6,,,,1525.5,1545,1171
66805,966644,STUDIO,71%-80%,1,,,,1584,1584,1584
66858,982995,1-BR,71%-80%,18,,,,,,
66858,982995,2-BR,71%-80%,9,,,,,,
66858,982995,3-BR,71%-80%,5,,,,,,
66858,982995,STUDIO,71%-80%,11,,,,,,
67154,989040,1-BR,71%-80%,1,,,,,,
67154,989040,2-BR,71%-80%,6,,,,,,
67154,989040,3-BR,71%-80%,1,,,,,,
67154,989040,STUDIO,71%-80%,1,,,,,,
67458,307978,1-BR,71%-80%,2,1562,1562,1562,1491,1491,1491
67458,327776,1-BR,71%-80%,3,1562,1562,1562,1491,1491,1459
67458,327776,2-BR,71%-80%,2,1803,1803,1803,1803,1803,1803
67458,327776,3-BR,71%-80%,1,2301,2301,2301,2077,2077,2077
67523,989049,1-BR,71%-80%,2,1919,1919,1919,1465,1465,1465
67523,989049,2-BR,71%-80%,14,2197,2197,2197,1770,1770,1770
67523,989049,3-BR,71%-80%,3,2789,2789,2789,2037,2037,2037
67523,989049,STUDIO,71%-80%,14,1870,1870,1163,1163,1163,1163
67752,88703,1-BR,71%-80%,2,,,,,,
67752,88703,2-BR,71%-80%,9,,,,,,
67752,88703,3-BR,71%-80%,4,,,,,,
67752,88700,2-BR,71%-80%,6,,,,,,
67752,88700,3-BR,71%-80%,4,,,,,,
67752,88704,1-BR,71%-80%,3,,,,,,
67752,88704,2-BR,71%-80%,9,,,,,,
67752,88704,3-BR,71%-80%,4,,,,,,
68073,831979,1-BR,71%-80%,7,,,,1282,1292,1217
68073,831979,2-BR,71%-80%,49,,,,1502,1563,1381
47767,49424,,71%-80%,14,864,1224,520,864,1224,520
47767,49429,,71%-80%,19,1046,1486,867,1046,1486,867
47767,70671,,71%-80%,6,1156,1285,1148,1156,1285,1148
47767,70285,,71%-80%,6,1101,1378,918,1101,1378,918
47767,70287,,71%-80%,7,941,1176,94,941,1176,918
48768,65052,2-BR,71%-80%,10,795,1128,720,791.5,1379,755
48768,65052,3-BR,71%-80%,2,928.5,963,894,928.5,963,894
48768,65052,STUDIO,71%-80%,2,556.5,571,542,552.5,563,542
48879,954108,1-BR,71%-80%,6,1169,1362,1163,1169,1362,1163
48879,954108,2-BR,71%-80%,7,1409,1431,1409,1409,1431,1409
48879,954108,3-BR,71%-80%,1,1621,1621,1621,1621,1621,1621
48879,954108,STUDIO,71%-80%,3,931,936,922,931,936,922
48910,946091,1-BR,71%-80%,12,948,948,948,887,887,887
49418,1101,1-BR,71%-80%,2,904,919,889,897.5,919,876
49418,1101,2-BR,71%-80%,1,977,977,977,977,977,977
49938,947501,1-BR,71%-80%,5,1238,1272,1238,1207,1241,1207
49938,947501,2-BR,71%-80%,9,1494,1517,1494,1458,1487,1458
49938,947501,STUDIO,71%-80%,5,1177,1182,1154,1147,1182,1124
50206,330371,2-BR,71%-80%,1,1795,1795,1795,1777,1777,1777
50206,330371,3-BR,71%-80%,1,1795,1795,1795,1367,1367,1367
50206,287193,1-BR,71%-80%,2,1270,1270,1270,853.5,997,710
50206,287193,2-BR,71%-80%,4,1554,1554,1554,1070.5,1543,677
50206,287193,3-BR,71%-80%,1,1769,1769,1769,853,853,853
50206,383480,1-BR,71%-80%,2,1270,1270,1270,745,752,738
50206,383480,2-BR,71%-80%,3,1531,1531,1531,766,776,717
50206,383480,3-BR,71%-80%,2,1769,1769,1769,916,963,869
50206,383480,4-BR,71%-80%,2,1976,1976,1976,1105.5,1237,974
50206,358230,2-BR,71%-80%,1,1556,1556,1556,1531,1531,1531
50206,383478,1-BR,71%-80%,2,1451.5,1601,1302,986.5,1289,684
50206,383478,2-BR,71%-80%,8,1554,1922,1554,914.5,1569,578
50206,383478,3-BR,71%-80%,2,1795,1795,1795,1085.5,1311,860
50206,383478,STUDIO,71%-80%,1,2005,2005,2005,1474,1474,1474
50223,362423,1-BR,71%-80%,4,1160.5,1329,1128,1103.5,1159,1098
50223,362423,2-BR,71%-80%,4,1128.5,1197,962,1102,1161,943
50223,362423,3-BR,71%-80%,3,1300,1466,990,1265,1427,964
50329,948333,1-BR,71%-80%,5,,,,1261,1494,1261
50329,948333,2-BR,71%-80%,6,,,,1523,1523,1523
50329,948333,3-BR,71%-80%,3,,,,1752,2109,1752
50329,948333,STUDIO,71%-80%,3,,,,1175,1192,1175
50804,6529,2-BR,71%-80%,2,1050,1090,1010,1050,1090,1010
50804,6529,3-BR,71%-80%,6,1144,1410,1015,1144,1410,1015
50805,11576,1-BR,71%-80%,1,940,940,940,940,940,940
50805,11576,2-BR,71%-80%,4,965.5,966,957,965.5,966,957
50806,11247,1-BR,71%-80%,5,1034,1235,830,1034,1235,830
50806,11247,3-BR,71%-80%,1,1239,1239,1239,1239,1239,1239
50807,6424,2-BR,71%-80%,5,964,1283,964,964,1283,964
50808,11113,4-BR,71%-80%,3,1518,1770,1260,1518,1770,1260
50819,6422,2-BR,71%-80%,4,1029,1128,919,1029,1128,919
50821,6426,3-BR,71%-80%,4,1176,1540,1098,1176,1540,1098
51529,6632,1-BR,71%-80%,1,1398,1398,1398,1398,1398,1398
52662,92487,1-BR,71%-80%,3,2014,2023,2014,792,1015,755
52662,92487,2-BR,71%-80%,2,2437,2452,2422,972.5,991,954
52662,92487,STUDIO,71%-80%,2,1892.5,1902,1883,669.5,670,669
52662,90958,1-BR,71%-80%,8,2033,2074,2014,880,1218,707
52662,90958,2-BR,71%-80%,5,2452,2495,2446,1141,1743,1056
52662,90958,3-BR,71%-80%,1,2890,2890,2890,1935,1935,1935
52662,90958,STUDIO,71%-80%,1,1892,1892,1892,725,725,725
52662,92486,1-BR,71%-80%,4,2037.5,2452,1878,952.5,1012,719
52662,92486,2-BR,71%-80%,1,2452,2452,2452,964,964,964
52662,92486,STUDIO,71%-80%,2,2262.5,2495,2030,921.5,986,857
52662,92484,1-BR,71%-80%,4,2026.5,2416,2014,1257,1553,858
52662,92484,2-BR,71%-80%,4,2236.5,2446,1925,1144.5,1319,806
52701,127575,STUDIO,71%-80%,80,1050,1205,992,982,1089,0
52722,975847,1-BR,71%-80%,1,794,794,794,794,794,794
52722,975847,2-BR,71%-80%,1,1255,1255,1255,1255,1255,1255
52722,975847,3-BR,71%-80%,2,1644.5,1740,1549,1644.5,1740,1549
53188,45564,1-BR,71%-80%,2,1358,1358,1358,,,
53188,45564,2-BR,71%-80%,3,1643,1643,1643,,,
53188,45564,3-BR,71%-80%,2,1892,1892,1892,,,
53188,45564,4-BR,71%-80%,1,2117,2117,2117,,,
58015,966812,1-BR,71%-80%,2,,,,1339,1339,1339
58015,966812,2-BR,71%-80%,9,,,,1614,1638,1590
58015,966812,3-BR,71%-80%,6,,,,1829,1875,1829
58015,966812,STUDIO,71%-80%,2,,,,1082,1090,1074
60249,971150,1-BR,71%-80%,33,1320,1320,1320,1320,1320,1320
60249,971150,2-BR,71%-80%,13,1591,1591,1591,1591,1591,1591
60249,971150,3-BR,71%-80%,9,1831,1831,1831,1831,1831,1831
60249,971150,STUDIO,71%-80%,4,1049,1049,1049,1049,1049,1049
60249,975072,1-BR,71%-80%,26,1320,1320,1317,1320,1320,1317
60249,975072,2-BR,71%-80%,10,1591,1591,1530,1591,1591,1530
60249,975072,3-BR,71%-80%,9,1831,1967,1831,1831,1967,1831
60249,975072,STUDIO,71%-80%,3,1049,1049,1049,1049,1049,1049
60361,25115,1-BR,71%-80%,19,1281,1524,492,1042,1246,492
60427,805832,1-BR,71%-80%,18,2967,2967,2967,2967,2967,2967
60427,805832,2-BR,71%-80%,6,3683,3683,3683,3683,3683,3683
60427,805832,3-BR,71%-80%,10,5075,5075,5075,5075,5075,5075
60427,805832,STUDIO,71%-80%,1,2404,2404,2404,2404,2404,2404
60427,805835,1-BR,71%-80%,13,2967,2967,2967,2967,2967,2967
60427,805835,2-BR,71%-80%,4,3683,3683,3683,3683,3683,3683
60427,805835,3-BR,71%-80%,6,5075,5075,5075,5075,5075,5075
60427,805084,1-BR,71%-80%,22,2967,2967,2967,2967,2967,2967
60427,805084,STUDIO,71%-80%,1,2404,2404,2404,2404,2404,2404
60427,37471,1-BR,71%-80%,7,2967,2967,2967,2967,2967,2967
60427,37471,2-BR,71%-80%,20,3683,3683,3683,3683,3683,3683
60427,25206,1-BR,71%-80%,10,2967,2967,2967,2967,2967,2967
60427,25206,3-BR,71%-80%,6,5075,5075,5075,5075,5075,5075
60427,25206,STUDIO,71%-80%,1,2404,2404,2404,2404,2404,2404
60431,91424,1-BR,71%-80%,1,1912,1912,1912,1912,1912,1912
60431,221264,1-BR,71%-80%,1,1938,1938,1938,1938,1938,1938
63941,5713,1-BR,71%-80%,154,2089,2089,1995,2089,2089,1995
