Project ID,Project Name,Program Group,Project Start Date,Project Completion Date,Extended Affordability Only,Prevailing Wage Status,Planned Tax Benefit,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Senior Units
69356,1117 HOE AVENUE APARTMENTS,Multifamily Incentives Program,11/07/2019,11/07/2019,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,12,0
69361,540 WAVERLY,Multifamily Incentives Program,05/11/2020,,No,Non Prevailing Wage,,0,0,34,0,0,0,34,0,34,134,0
69362,235 HAWTHORNE STREET APARTMENTS,Multifamily Incentives Program,11/08/2019,08/07/2020,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,17,0
69363,264 SULLIVAN PLACE APARTMENTS,Multifamily Incentives Program,11/08/2019,01/21/2020,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,25,0
69364,2920 BRIGHTON 4TH STREET,Multifamily Incentives Program,11/12/2019,10/22/2021,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,13,0
69365,370 EVERGREEN AVENUE,Multifamily Incentives Program,11/12/2019,01/15/2020,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
69366,1666 BROADWAY APARTMENTS,Multifamily Incentives Program,11/13/2019,11/13/2019,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,5,0
69367,104-22 ASTORIA BOULEVARD,Multifamily Incentives Program,11/14/2019,02/14/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
69368,142 ERASMUS STREET,Multifamily Incentives Program,11/14/2019,01/09/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69369,74 BLEECKER STREET,Multifamily Incentives Program,11/15/2019,02/06/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69370,87-65 171ST STREET APARTMENTS,Multifamily Incentives Program,11/15/2019,02/18/2022,No,Non Prevailing Wage,421a,0,0,0,0,10,0,10,0,10,31,0
69371,188 PULASKI STREET,Multifamily Incentives Program,11/18/2019,12/23/2019,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
69372,THE ELEVEN 11 APARTMENTS,Multifamily Incentives Program,11/20/2019,02/26/2020,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,28,0
69373,186 ST. GEORGES CRESCENT,Multifamily Incentives Program,11/22/2019,09/25/2020,No,Non Prevailing Wage,421a,0,0,6,0,12,0,18,0,18,56,0
69374,433 EAST 13TH STREET APARTMENTS,Multifamily Incentives Program,11/22/2019,11/22/2019,No,Non Prevailing Wage,421a,0,12,12,0,6,0,30,0,30,113,0
69375,253-255 NOSTRAND AVENUE APARTMENTS,Multifamily Incentives Program,11/25/2019,10/16/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69377,73 STARR STREET APARTMENTS,Multifamily Incentives Program,11/25/2019,11/27/2019,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,24,0
69378,251 WEST 117TH STREET,Multifamily Incentives Program,11/26/2019,10/01/2021,No,Non Prevailing Wage,421a,0,0,0,0,32,0,32,0,32,104,0
69379,987 WILLOUGHBY AVENUE APARTMENTS,Multifamily Incentives Program,11/26/2019,01/09/2020,No,Non Prevailing Wage,421a,0,0,0,0,10,0,10,0,10,31,0
69380,25-34 STEINWAY STREET,Multifamily Incentives Program,11/27/2019,02/12/2021,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69381,PLG APARTMENTS,Multifamily Incentives Program,11/27/2019,02/18/2020,No,Non Prevailing Wage,421a,0,0,0,0,141,0,141,0,141,467,0
69382,505 UNION AVENUE APARTMENTS,Multifamily Incentives Program,11/29/2019,12/30/2021,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,23,0
69383,1329 EAST 13TH STREET,Multifamily Incentives Program,12/02/2019,12/24/2019,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,14,0
69384,495 ST. JOHNS PLACE,Multifamily Incentives Program,12/03/2019,03/11/2020,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,26,0
69385,100 SUYDAM STREET,Multifamily Incentives Program,12/04/2019,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69386,2746 FULTON STREET,Multifamily Incentives Program,12/05/2019,01/24/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
69387,19 MALTA STREET,Multifamily Incentives Program,12/06/2019,03/19/2021,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
69388,TROUTMAN STREET APARTMENTS,Multifamily Incentives Program,12/09/2019,12/09/2019,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,18,0
69389,1613 BROOKLYN AVENUE APARTMENTS,Multifamily Incentives Program,12/10/2019,09/03/2021,No,Non Prevailing Wage,421a,0,0,0,0,11,0,11,0,11,35,0
69390,177-14 WEXFORD TERRACE,Multifamily Incentives Program,12/11/2019,06/01/2020,No,Non Prevailing Wage,421a,0,0,0,0,12,0,12,0,12,39,0
69391,753 ELTON AVENUE APARTMENTS,Multifamily Incentives Program,12/17/2019,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69392,1266 OCEAN PARKWAY APARTMENTS,Multifamily Incentives Program,12/20/2019,10/08/2021,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69393,1266 PACIFIC STREET APARTMENTS,Multifamily Incentives Program,12/20/2019,12/20/2019,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69394,103-43 120TH STREET APARTMENTS,Multifamily Incentives Program,12/19/2019,07/23/2021,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69395,114 JEFFERSON STREET,Multifamily Incentives Program,12/23/2019,05/15/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69396,HALSEY STREET APARTMENTS,Multifamily Incentives Program,12/23/2019,03/26/2020,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,20,0
69397,254 EAST 28TH STREET,Multifamily Incentives Program,12/24/2019,04/23/2021,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69398,FENIMORE STREET APARTMENTS,Multifamily Incentives Program,12/24/2019,06/26/2020,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,22,0
69399,179 NORTH 7TH STREET APARTMENTS,Multifamily Incentives Program,12/27/2019,06/17/2021,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
69402,FOO.20-50 NAMEOKE AVENUE,Multifamily Finance Program,10/28/2021,,No,Non Prevailing Wage,420c,71,0,45,0,0,1,117,0,117,117,0
69419,456 AVENUE P APARTMENTS,Multifamily Incentives Program,12/09/2019,12/31/2020,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,28,0
69422,1730 HARRISON LLC.YR15.FY23,Multifamily Finance Program,12/14/2022,12/14/2022,No,Non Prevailing Wage,Article XI,0,54,22,0,0,1,77,0,77,77,2
69428,88-20 153RD STREET,Multifamily Incentives Program,06/30/2021,,No,Non Prevailing Wage,421a,0,0,207,0,0,0,207,0,207,207,207
69435,TBK1002 RISEBORO,Multifamily Finance Program,05/02/2023,,No,Non Prevailing Wage,Article XI,0,30,25,0,0,1,56,0,56,56,27
69441,WFHA BROOKLYN LP.YR15.FY21,Multifamily Finance Program,03/31/2021,07/27/2023,No,Non Prevailing Wage,420c,22,179,35,0,0,4,240,0,240,240,0
69473,MANHATTAN AVE HDFC,Multifamily Finance Program,05/10/2021,05/10/2021,Yes,Non Prevailing Wage,Article XI,65,5,10,0,0,1,81,0,81,81,17
69479,SCHEUER HOUSE OF MANHATTAN BEACH,Multifamily Finance Program,11/18/2021,11/18/2021,No,Non Prevailing Wage,Article XI,144,2,2,1,0,1,150,0,150,150,26
69484,HP WEST 49TH STREET PORTFOLIO HDFC.HPO.FY21,Multifamily Finance Program,11/27/2020,,No,Non Prevailing Wage,Article XI,11,36,20,36,95,1,199,0,199,273,7
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,Multifamily Finance Program,10/16/2020,07/14/2021,No,Non Prevailing Wage,Article XI,210,26,71,204,0,3,514,0,514,679,0
69491,200 MONTAGUE STREET,Multifamily Incentives Program,05/10/2021,,No,Non Prevailing Wage,421a,0,0,1,0,37,0,38,0,38,121,0
69501,CHICA HDFC.YR15.FY21,Multifamily Finance Program,12/09/2021,,Yes,Non Prevailing Wage,420c,20,6,40,1,0,1,68,0,68,68,4
69502,141 NICHOLAS HDFC.YR15.FY21,Multifamily Finance Program,12/03/2020,,Yes,Non Prevailing Wage,420c,74,18,2,0,0,0,94,0,94,94,7
69503,88-11 179 PLACE,Multifamily Incentives Program,04/19/2023,,No,Non Prevailing Wage,421a,0,0,10,0,0,0,10,0,10,49,0
69505,COMUNILIFE. 171 THROOP AVE. WOODHULL II,Multifamily Finance Program,11/04/2022,,No,Non Prevailing Wage,,77,0,15,0,0,1,93,0,93,93,21
69517,CONFIDENTIAL,Homeowner Assistance Program,01/17/2020,01/17/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69518,CONFIDENTIAL,Homeowner Assistance Program,01/14/2020,01/14/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69521,1102 MYRTLE AVENUE,Multifamily Incentives Program,11/10/2021,,No,Non Prevailing Wage,421a,0,0,38,0,0,0,38,0,38,233,0
69542,HELP. 273 SNEDIKER AVENUE. 515 BLAKE AVENUE BUILDING A,Multifamily Finance Program,12/22/2021,,No,Non Prevailing Wage,420c,111,18,54,0,0,1,184,0,184,184,0
69545,PARK AFFORDABLE.HPO.FY22,Multifamily Finance Program,11/30/2021,,No,Non Prevailing Wage,Article XI,41,38,3,138,1,1,222,0,222,229,17
69551,CONFIDENTIAL,Homeowner Assistance Program,01/22/2020,,No,Non Prevailing Wage,,0,0,4,0,0,0,0,4,4,4,1
69561,212 EAST 125TH STREET,Multifamily Incentives Program,04/29/2021,,No,Non Prevailing Wage,421a,0,0,28,0,6,0,34,0,34,113,0
69565,WSFSSH. 97 W 169TH STREET,Multifamily Finance Program,06/28/2023,,No,Prevailing Wage,420c,104,0,0,0,0,1,105,0,105,105,104
69567,ASLAND CAPITAL. 1940 TURNBULL AVE. PL SARA,Multifamily Finance Program,03/31/2022,,No,Prevailing Wage,420c,153,0,0,0,0,1,154,0,154,154,153
69575,THE BRIDGE. 1559 BOONE AVENUE,Multifamily Finance Program,06/28/2023,,No,Non Prevailing Wage,420c,65,0,0,0,0,1,66,0,66,66,26
69591,GREENPOINT LANDING H1H2,Multifamily Finance Program,06/24/2021,,No,Non Prevailing Wage,420c,123,68,111,71,0,1,374,0,374,374,0
69619,THE HART - VITAL BROOKLYN RFP SITE C INTERFAITH BROADWAY,Multifamily Incentives Program,02/10/2022,,No,Non Prevailing Wage,,0,0,8,0,0,0,8,0,8,57,0
69620,1184 RIVER PHASE 2,Multifamily Finance Program,11/04/2021,,No,Non Prevailing Wage,420c,63,63,123,0,0,1,250,0,250,250,0
69647,DONA ROSITA I.YR15.FY23,Multifamily Finance Program,03/08/2023,,No,Non Prevailing Wage,420c,39,1,0,0,0,0,40,0,40,40,0
69666,CONFIDENTIAL,Homeowner Assistance Program,02/28/2020,02/28/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69668,CONFIDENTIAL,Homeowner Assistance Program,02/28/2020,02/28/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69670,CONFIDENTIAL,Homeowner Assistance Program,02/12/2020,02/12/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69671,CONFIDENTIAL,Homeowner Assistance Program,02/12/2020,02/12/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69672,CONFIDENTIAL,Homeowner Assistance Program,02/21/2020,02/21/2020,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
69673,CONFIDENTIAL,Homeowner Assistance Program,02/21/2020,02/21/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69677,2069 BRUCKNER,Multifamily Finance Program,06/28/2023,,No,Non Prevailing Wage,420c,86,86,171,0,0,1,344,0,344,344,0
69687,2555 BROADWAY,Multifamily Incentives Program,05/28/2021,,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,131,0
69689,BEULAH CLUSTER HDFC.Y15.FY22,Multifamily Finance Program,06/10/2022,,No,Non Prevailing Wage,420c,35,108,54,0,0,4,201,0,201,201,0
69703,303 SUMPTER STREET,Multifamily Incentives Program,01/03/2020,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69704,305 SUMPTER STREET,Multifamily Incentives Program,01/03/2020,05/21/2021,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
69705,311 WILSON AVENUE APARTMENTS,Multifamily Incentives Program,01/06/2020,01/08/2021,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69706,PROSPECT PLAZA APARTMENTS,Multifamily Incentives Program,01/06/2020,05/18/2020,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,18,0
69707,2096 STRAUSS STREET APARTMENTS,Multifamily Incentives Program,01/07/2020,,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
69708,3103 WEBSTER AVENUE,Multifamily Incentives Program,01/07/2020,07/15/2022,No,Non Prevailing Wage,421a,0,0,0,0,10,0,10,0,10,33,0
69709,THE RENNIE CONDOMINIUM,Multifamily Incentives Program,01/07/2020,01/07/2020,No,Non Prevailing Wage,421a,0,0,0,0,27,0,0,27,27,134,0
69710,486-488 LEFFERTS AVENUE APARTMENTS,Multifamily Incentives Program,01/08/2020,03/07/2020,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,18,0
69711,65-25 ROOSEVELT AVENUE,Multifamily Incentives Program,01/08/2020,02/19/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69712,681 FRANKLIN AVENUE,Multifamily Incentives Program,01/16/2020,01/16/2020,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,9,0
69713,31-19 37TH STREET APARTMENTS,Multifamily Incentives Program,01/17/2020,02/28/2020,No,Non Prevailing Wage,421a,0,0,0,0,12,0,12,0,12,38,0
69714,984 HALSEY STREET APARTMENTS,Multifamily Incentives Program,01/17/2020,01/17/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69715,250 LENOX ROAD APARTMENTS,Multifamily Incentives Program,01/21/2020,03/05/2021,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,24,0
69716,THE VITAGRAPH APARTMENTS,Multifamily Incentives Program,01/21/2020,02/05/2021,No,Non Prevailing Wage,421a,0,0,0,0,91,0,91,0,91,302,0
69717,235 EAST 203RD STREET,Multifamily Incentives Program,01/22/2020,07/15/2022,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,13,0
69718,594 BUSHWICK AVENUE,Multifamily Incentives Program,01/22/2020,05/27/2022,No,Non Prevailing Wage,421a,0,0,0,0,20,0,20,0,20,64,0
69719,1270 NEW YORK AVENUE,Multifamily Incentives Program,01/23/2020,09/18/2020,No,Non Prevailing Wage,421a,0,0,0,0,12,0,12,0,12,39,0
69720,770 EAST 214TH STREET APARTMENTS,Multifamily Incentives Program,01/23/2020,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69721,2019 UNION STREET,Multifamily Incentives Program,01/24/2020,06/19/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69722,THE LOIS,Multifamily Incentives Program,01/24/2020,07/23/2021,No,Non Prevailing Wage,421a,0,0,0,0,75,0,75,0,75,250,0
69723,187 JOHNSON AVENUE,Multifamily Incentives Program,01/27/2020,01/27/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69724,371 STOCKHOLM STREET,Multifamily Incentives Program,01/27/2020,04/09/2021,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,27,0
69725,"DIME, THE",Multifamily Incentives Program,01/28/2020,03/19/2021,No,Non Prevailing Wage,421a,0,0,0,19,35,0,54,0,54,177,0
69726,194 LEXINGTON AVENUE,Multifamily Incentives Program,02/03/2020,06/26/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69727,2365 ATLANTIC AVENUE,Multifamily Incentives Program,02/04/2020,03/11/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69728,263 FRANKLIN AVENUE APARTMENTS,Multifamily Incentives Program,02/04/2020,04/23/2020,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,18,0
69729,800 EMPIRE BOULEVARD APARTMENTS,Multifamily Incentives Program,02/06/2020,07/21/2020,No,Non Prevailing Wage,421a,0,0,0,0,11,0,11,0,11,35,0
69730,1600 EAST 19TH STREET,Multifamily Incentives Program,02/07/2020,,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,22,0
69731,ALEXANDER LOFTS,Multifamily Incentives Program,02/07/2020,09/28/2020,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,22,0
69732,1810 CROTONA PARK EAST APARTMENTS,Multifamily Incentives Program,02/10/2020,03/11/2020,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,23,0
69733,312 & 314 KEAP STREET,Multifamily Incentives Program,02/11/2020,02/11/2020,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,13,0
69734,VICTORY HIGHLANDS,Multifamily Incentives Program,02/11/2020,05/28/2020,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,18,0
69735,216 BOERUM STREET APARTMENTS,Multifamily Incentives Program,02/12/2020,02/12/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69736,336/338 EAST 28TH STREET,Multifamily Incentives Program,02/14/2020,04/23/2021,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,13,0
69737,481 EAST 21ST STREET,Multifamily Incentives Program,02/14/2020,05/15/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69740,516 WEST 162 STREET APARTMENTS,Multifamily Incentives Program,02/10/2020,02/10/2020,No,Non Prevailing Wage,421a,0,0,4,0,0,0,4,0,4,20,0
69741,1315 REVEREND JAMES A POLITE AVENUE,Multifamily Incentives Program,02/21/2020,07/02/2020,No,Non Prevailing Wage,421a,0,0,0,1,2,0,3,0,3,8,0
69742,1950 HOBART AVENUE,Multifamily Incentives Program,02/21/2020,02/21/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
69743,1603 LINCOLN PLACE APARTMENTS,Multifamily Incentives Program,02/24/2020,06/04/2021,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,13,0
69744,3603 BARNES AVENUE,Multifamily Incentives Program,02/27/2020,10/09/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69745,THE MILO,Multifamily Incentives Program,02/28/2020,02/28/2020,No,Non Prevailing Wage,421a,0,0,7,0,0,0,7,0,7,35,0
69746,3-31 ST. NICHOLAS AVENUE,Multifamily Incentives Program,03/05/2020,,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,18,0
69747,225 HOWARD AVENUE,Multifamily Incentives Program,03/06/2020,03/06/2020,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
69748,416 LENOX AVENUE,Multifamily Incentives Program,03/09/2020,09/21/2020,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,12,0
69749,755 & 765 BEDFORD AVENUE,Multifamily Incentives Program,03/12/2020,03/12/2020,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,27,0
69750,146 ERASMUS STREET,Multifamily Incentives Program,03/13/2020,08/21/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69751,2006 LEXINGTON AVENUE,Multifamily Incentives Program,03/13/2020,03/13/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
69752,836 MONROE STREET,Multifamily Incentives Program,03/16/2020,06/26/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
69753,710 GRAND STREET,Multifamily Incentives Program,03/17/2020,09/25/2020,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
69754,1705 EAST 17TH STREET,Multifamily Incentives Program,03/20/2020,07/23/2021,No,Non Prevailing Wage,421a,0,0,0,0,11,0,11,0,11,35,0
69755,701 QUINCY STREET,Multifamily Incentives Program,03/24/2020,,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
69756,15 HUNTERFLY PLACE,Multifamily Incentives Program,03/26/2020,07/10/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69757,88-56 162ND STREET,Multifamily Incentives Program,03/27/2020,11/19/2021,No,Non Prevailing Wage,421a,0,0,0,0,16,0,16,0,16,16,0
69760,299 E 161 STREET,Multifamily Incentives Program,07/28/2022,,No,Non Prevailing Wage,421a,0,0,27,0,0,0,27,0,27,155,0
69762,1881-1885 MCDONALD AVENUE,Multifamily Incentives Program,11/16/2022,,No,Non Prevailing Wage,421a,0,0,14,0,0,0,14,0,14,41,0
69763,ELECTCHESTER HOUSING CO 1.HRP.FY21,Multifamily Finance Program,06/30/2021,,No,Non Prevailing Wage,,2,299,79,0,0,1,0,381,381,381,0
69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,Multifamily Finance Program,06/30/2021,,No,Non Prevailing Wage,,0,683,0,0,0,0,0,683,683,683,0
69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,Multifamily Finance Program,06/30/2021,,No,Non Prevailing Wage,,4,781,2,0,0,0,0,787,787,787,0
69767,ELECTCHESTER HOUSING CO 4.HRP.FY21,Multifamily Finance Program,06/30/2021,,No,Non Prevailing Wage,,0,360,0,0,0,0,0,360,360,360,0
69775,102 QUINCY STREET,Multifamily Incentives Program,03/24/2020,03/24/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
69800,CONFIDENTIAL,Homeowner Assistance Program,03/09/2020,03/09/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69801,CONFIDENTIAL,Homeowner Assistance Program,03/09/2020,03/09/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69813,PFIZER SITE - 34 UNION AVENUE,Multifamily Incentives Program,01/28/2021,,No,Non Prevailing Wage,421a,0,40,22,15,0,0,77,0,77,77,0
69817,HCCI HP PLAZA HDFC.YR15.FY21,Multifamily Finance Program,01/06/2021,,Yes,Non Prevailing Wage,420c,1,55,45,15,0,1,117,0,117,117,34
69850,KAY'S PLACE,Small Homes Program,06/30/2023,,No,Non Prevailing Wage,,0,18,25,0,0,1,44,0,44,44,0
69851,493 MYRTLE AVENUE,Multifamily Incentives Program,05/20/2021,,No,Non Prevailing Wage,421a,0,0,4,0,0,0,4,0,4,21,0
69862,FOXY. 1323 BOSTON ROAD,Multifamily Finance Program,06/30/2021,,No,Prevailing Wage,420c,149,0,0,0,0,1,150,0,150,150,149
69863,50TH STREET HDFC.GHPP.FY23,Multifamily Finance Program,12/06/2022,,No,Non Prevailing Wage,Article XI,4,15,29,0,0,0,48,0,48,48,0
69877,"CONCOURSE VILLAGE, INC.HRP.FY21",Multifamily Finance Program,12/01/2020,06/13/2023,No,Non Prevailing Wage,,0,506,1366,0,0,2,0,1874,1874,1874,0
69878,"WHGA MANNIE L. WILSON TOWERS, LP.YR15.FY21",Multifamily Finance Program,02/25/2021,02/24/2023,Yes,Non Prevailing Wage,420c,88,1,12,0,0,1,102,0,102,102,101
69879,2465 CROTONA AVENUE.GHPP.FY23,Multifamily Finance Program,07/21/2023,,No,Non Prevailing Wage,Article XI,1,3,27,0,0,1,32,0,32,32,1
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),Multifamily Finance Program,08/29/2023,,No,Non Prevailing Wage,Article XI,46,25,15,0,0,0,86,0,86,86,5
69912,250 WEST HDFC.HPO.FY22 (CASSIOPEIA APTS - W 116 ST),Multifamily Finance Program,05/11/2022,05/11/2022,No,Non Prevailing Wage,Article XI,1,4,21,6,0,0,32,0,32,32,3
69931,1 SULLIVAN,Multifamily Incentives Program,06/29/2021,,No,Non Prevailing Wage,421a,0,0,14,0,0,0,14,0,14,52,14
69940,407 REMSEN AVENUE,Multifamily Incentives Program,06/29/2021,,No,Non Prevailing Wage,421a,0,0,11,0,0,0,11,0,11,55,11
69941,CONFIDENTIAL,Homeowner Assistance Program,06/19/2020,06/19/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69942,CONFIDENTIAL,Homeowner Assistance Program,06/12/2020,06/12/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69943,CONFIDENTIAL,Homeowner Assistance Program,06/25/2020,06/25/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69945,CONFIDENTIAL,Homeowner Assistance Program,06/26/2020,06/26/2020,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
69948,3055 VALENTINE AVENUE,Multifamily Incentives Program,04/02/2020,03/05/2021,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,30,0
69949,81 STARR STREET,Multifamily Incentives Program,04/02/2020,04/02/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69950,2120 DALY AVENUE,Multifamily Incentives Program,04/03/2020,,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,21,0
69951,610 MYRTLE AVENUE,Multifamily Incentives Program,04/03/2020,04/03/2020,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,20,0
69952,277 MILFORD STREET,Multifamily Incentives Program,04/08/2020,04/08/2020,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
69953,ONE LIC APARTMENTS,Multifamily Incentives Program,04/09/2020,04/09/2020,No,Non Prevailing Wage,421a,0,0,0,0,33,0,33,0,33,110,0
69954,209-211-213 TROY AVENUE APARTMENTS,Multifamily Incentives Program,04/10/2020,04/09/2021,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,24,0
69955,210 PARKVILLE AVENUE,Multifamily Incentives Program,04/10/2020,10/22/2021,No,Non Prevailing Wage,421a,0,0,0,0,13,0,13,0,13,43,0
69956,1597 LINCOLN PLACE,Multifamily Incentives Program,04/13/2020,04/13/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
69957,THE URBAN,Multifamily Incentives Program,04/13/2020,11/05/2021,No,Non Prevailing Wage,421a,0,0,0,0,31,0,31,0,31,103,0
69958,102 SOMERS STREET,Multifamily Incentives Program,04/14/2020,04/14/2020,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
69959,EAST 142ND STREET APARTMENTS,Multifamily Incentives Program,04/14/2020,08/17/2020,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,16,0
69960,217 BOERUM STREET,Multifamily Incentives Program,04/20/2020,02/12/2021,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
